wiki_id,kotus_id,place_name,place_type,name_type,parish,lat,long,precision,collector,collection_year,collection
Q5003698,1849,Kraakunmarjakallio,kari,paikannimi,Ahlainen,61.676158991,21.548165856,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010268,5158,Vehkalakso,suo,paikannimi,Ahlainen,61.631441355,21.684305122,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5003047,1521,Kirkkoniittu,pelto,paikannimi,Ahlainen,61.631441355,21.684305122,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5003537,1768,Korvenoja,oja,paikannimi,Ahlainen,61.631441355,21.684305122,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5006482,3254,Peräkorpi,pelto,paikannimi,Ahlainen,61.631441355,21.684305122,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5010955,5503,Björkö,kylä,paikannimi,Ahvenanmaa,60.327005012,20.918680388,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5001036,512,Grägly,saari,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010282,5165,Veneranta,ranta,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001072,530,Grönlund,asunto,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001095,542,Grönvall,asumus,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5005811,2916,Nierholma,maa-alue,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010424,5236,Viikipelto,pelto,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Vasama, Marjatta",1962,1-kokoelma
Q5003951,1977,Kuraviiki,vesijättömaa,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002306,1150,Jokisalo,tila,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002316,1155,Josholma,torppa,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007544,3788,Rantapelto,pelto,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000502,241,Busö,talo,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1962,1-kokoelma
Q5000506,244,Busönsahi,joki,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5004237,2121,Lahdenkari,talo,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000858,421,Fleskholma,saari,paikannimi,Ahlainen,61.686295456,21.578607498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5005701,2860,Möijykarinnokka,apaja,paikannimi,Ahlainen,61.633685762,21.513776128,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1974,1-kokoelma
Q5001298,644,Hanaholmantie,tie,paikannimi,Ahlainen,61.633685762,21.513776128,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1974,1-kokoelma
Q5001359,675,Harjutie,tie,paikannimi,Ahlainen,61.633685762,21.513776128,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1974,1-kokoelma
Q5002992,1494,Kevonala,pelto,paikannimi,Ahlainen,61.633685762,21.513776128,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1974,1-kokoelma
Q5012054,6052,Lettosaari,saari,paikannimi,Aitolahti,61.578649708,23.874228525,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5003045,1520,Kirkkoneva,suo,paikannimi,Ahlainen,61.621751562,21.726760162,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5004699,2355,Leppäkorpi,pelto,paikannimi,Ahlainen,61.719710942,21.570563507,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5013058,6557,Tiikonoja,oja,paikannimi,Aitolahti,61.573069351,23.87428717,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012139,6095,Maijansuo,pelto,paikannimi,Aitolahti,61.573069351,23.87428717,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5013261,6659,Vähäjärvi,järvi,paikannimi,Aitolahti,61.573069351,23.87428717,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012284,6168,Myllyoja,oja,paikannimi,Aitolahti,61.573069351,23.87428717,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012575,6315,Pihkalanoja,oja,paikannimi,Aitolahti,61.573069351,23.87428717,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5012988,6522,Takanen,suo,paikannimi,Aitolahti,61.573069351,23.87428717,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5000004,1,Aadaminala,pelto,paikannimi,Ahlainen,61.733505875,21.664435763,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007260,3645,Pyrylänkangas,metsä,paikannimi,Ahlainen,61.658976833,21.69848138,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009266,4653,Södergård,talo,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5002073,1033,Iso-oja,oja,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5002075,1034,Iso-oja,oja,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007460,3746,Ramstedt,talo,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006966,3497,Pohjaniitunoja,oja,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008931,4485,Stengårdinahde,mäki,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5004385,2196,Lankabrunni,pelto,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009983,5014,Uusi Pohjanmaantie,tie,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010147,5096,Vanha Pohjanmaantie,tie,paikannimi,Ahlainen,61.674644258,21.63900217,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5002041,1017,Isoniittu,talo,paikannimi,Ahlainen,61.680675527,21.570081584,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1962,1-kokoelma
Q5006702,3364,Pikkuranta,ranta,paikannimi,Ahlainen,61.725205585,21.508797497,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013339,8014,Ahli,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5016649,9685,Pajakallio,kallio,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5018712,10735,Ylimäki,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015735,9221,Lehtiviita,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015737,9222,Lehtiviita,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Peltola, Tuula",1972,1-kokoelma
Q5015823,9265,Loukasmäki,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015855,9281,Luhtatie,tie,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015884,9295,Luomantie,tie,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5016969,9848,Pikkutie,tie,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5016973,9850,Pikkutupa,mökki,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015980,9345,Maalarintupa,torppa,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5018009,10375,Takamäki,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5016018,9364,Manninmetsä,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5016060,9385,Matinjussinmäki,mäki,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5013959,8319,Heikkilä,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5014887,8791,Kiikkukuuset,kuuset,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5014928,8812,Kivihuhdantie,tie,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5016238,9475,Myllyhovi,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5017281,10005,Rajala,tila,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5017283,10006,Rajalanmäki,mäki,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5017378,10053,Riihiplassi,riihi,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015261,8979,Kototie,tie,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5014347,8517,Jokitie,tie,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5017571,10152,Ryssänkivi,kivi,paikannimi,Alahärmä,63.179841392,22.794679702,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5011038,5543,Aadam-Pessi,talo,paikannimi,Aitolahti,61.552125693,23.960118713,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5008264,4149,Salola,huvila,paikannimi,Ahlainen,61.61741791,21.759336696,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5016576,9648,Näykkilä,torppa,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013346,8016,Aho,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018600,10677,Vuoskivi,kivi,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017681,10209,Salonrannanmäki,mäki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017697,10217,Santala,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016696,9709,Palomäki,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016710,9716,Pasala,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016748,9736,Pellimanni-Matti,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5015793,9250,Linna,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5015813,9260,Lissuntupa,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014564,8627,Kangas,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014570,8630,Kangasala,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017906,10323,Sovintola,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013723,8199,Fööräri,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017951,10346,Sussunmäki,mäki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017965,10353,Syrjälä,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018001,10371,Takaluoma,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013797,8237,Hakku,metsä,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013879,8279,Harju,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016108,9409,Metsälä,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014829,8761,Keskitalo,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016112,9411,Metsälä,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013913,8296,Hautalakso,laakso,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016144,9427,Mittarikivi,kivi,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013949,8314,Havusela,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014988,8842,Kleemola,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014992,8844,Kleimola,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017277,10003,Rajakangas,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014996,8846,Klemola,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016295,9504,Mäenpää,kylä,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018306,10526,Uitto,torppa,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014199,8442,Ikola,tupa,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016411,9562,Männikkö,metsä,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017421,10076,Rinnankoski,mökki,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017425,10078,Rinta,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014237,8462,Iso-Köösti,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017465,10098,Rinta-Mäenpää,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018473,10611,Vehkalakso,laakso,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5015204,8950,Koskenniemi,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014287,8487,Isovainio,pelto,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017497,10114,Rintavainio,pelto,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016536,9628,Nukala,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017532,10132,Rookala,kylä,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016538,9629,Nukalan Offi,talo,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016540,9630,Nukalankoski,koski,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016542,9631,Nukalanlahti,lahti,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018545,10647,Visti,torppa,paikannimi,Alahärmä,63.255310851,22.851635307,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5015574,9139,Laaja,kauppa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5016615,9668,Opistola,koulu,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015614,9159,Lammasmäki,mäki,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018632,10695,Väinölä,nuorisotalo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5013426,8051,Alanen,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017653,10195,Saha,saha,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5017657,10197,Sahala,kylä,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015658,9181,Larvala,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015660,9182,Larvala,tila,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laita, Leo",1961,1-kokoelma
Q5017687,10212,Sampo,tontti,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5018716,10738,Yli-Mäntylä,tila,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5018718,10739,Yli-Mäntylä,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014431,8559,Jästitori,kenttä,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018730,10745,Ylinen,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018740,10750,Ylinen,tila,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laita, Leo",1961,1-kokoelma
Q5017753,10245,Seksmanni,talo,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5014464,8576,Kaisanlakso,kuoppa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Härmänen, Ritva",1967,1-kokoelma
Q5018782,10771,Ylivainio,viljelysmaa,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015399,9048,Kummituspellot,pelto,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5013642,8158,Erskan vainio,pelto,paikannimi,Alahärmä,63.281892293,22.810719517,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
